BIN ID,Date,TIME,WEEK NO,FILL LEVEL(IN LITRES),TOTAL(LITRES),FILL PERCENTAGE,LOCATION ,LATITUDE,LONGITUDE,TEMPERATURE( IN ⁰C),BATTERY LEVEL ,FILL LEVEL INDICATOR(Above 550)
BIN 3,12/5/2021,11:00:00 PM,2,445,660,67%,PORUR,13.0382° N,80.1565° E,32,99%,FALSE
BIN 3,12/6/2021,12:00:00 AM,2,10,660,2%,PORUR,13.0382° N,80.1565° E,24,99%,FALSE
BIN 3,12/6/2021,01:00:00 AM,2,35,660,5%,PORUR,13.0382° N,80.1565° E,24.6,99%,FALSE
BIN 3,12/6/2021,02:00:00 AM,2,60,660,9%,PORUR,13.0382° N,80.1565° E,24.6,99%,FALSE
BIN 3,12/6/2021,03:00:00 AM,2,85,660,13%,PORUR,13.0382° N,80.1565° E,24.8,99%,FALSE
BIN 3,12/6/2021,04:00:00 AM,2,110,660,17%,PORUR,13.0382° N,80.1565° E,25,99%,FALSE
BIN 3,12/6/2021,05:00:00 AM,2,135,660,20%,PORUR,13.0382° N,80.1565° E,26.2,99%,FALSE
BIN 3,12/6/2021,06:00:00 AM,2,160,660,24%,PORUR,13.0382° N,80.1565° E,27,99%,FALSE
BIN 3,12/6/2021,07:00:00 AM,2,185,660,28%,PORUR,13.0382° N,80.1565° E,28.3,99%,FALSE
BIN 3,12/6/2021,08:00:00 AM,2,210,660,32%,PORUR,13.0382° N,80.1565° E,28.3,99%,FALSE
BIN 3,12/6/2021,09:00:00 AM,2,235,660,36%,PORUR,13.0382° N,80.1565° E,29,99%,FALSE
BIN 3,12/6/2021,10:00:00 AM,2,260,660,39%,PORUR,13.0382° N,80.1565° E,32,99%,FALSE
BIN 3,12/6/2021,11:00:00 AM,2,285,660,43%,PORUR,13.0382° N,80.1565° E,34,99%,FALSE
BIN 3,12/6/2021,12:00:00 PM,2,310,660,47%,PORUR,13.0382° N,80.1565° E,36.8,99%,FALSE
BIN 3,12/6/2021,01:00:00 PM,2,335,660,51%,PORUR,13.0382° N,80.1565° E,38.9,99%,FALSE
BIN 3,12/6/2021,02:00:00 PM,2,360,660,55%,PORUR,13.0382° N,80.1565° E,40.4,99%,FALSE
BIN 3,12/6/2021,03:00:00 PM,2,385,660,58%,PORUR,13.0382° N,80.1565° E,40.4,99%,FALSE
BIN 3,12/6/2021,04:00:00 PM,2,410,660,62%,PORUR,13.0382° N,80.1565° E,40.8,99%,FALSE
BIN 3,12/6/2021,05:00:00 PM,2,435,660,66%,PORUR,13.0382° N,80.1565° E,42.5,99%,FALSE
BIN 3,12/6/2021,06:00:00 PM,2,460,660,70%,PORUR,13.0382° N,80.1565° E,37.3,99%,FALSE
BIN 3,12/6/2021,07:00:00 PM,2,485,660,73%,PORUR,13.0382° N,80.1565° E,37.8,99%,FALSE
BIN 3,12/6/2021,08:00:00 PM,2,510,660,77%,PORUR,13.0382° N,80.1565° E,37.5,99%,FALSE
BIN 3,12/6/2021,09:00:00 PM,2,535,660,81%,PORUR,13.0382° N,80.1565° E,37,99%,FALSE
BIN 3,12/6/2021,10:00:00 PM,2,560,660,85%,PORUR,13.0382° N,80.1565° E,36.5,99%,TRUE
BIN 3,12/6/2021,11:00:00 PM,2,585,660,89%,PORUR,13.0382° N,80.1565° E,32,99%,TRUE
BIN 3,12/7/2021,12:00:00 AM,2,8,660,1%,PORUR,13.0382° N,80.1565° E,24,99%,FALSE
BIN 3,12/7/2021,01:00:00 AM,2,32,660,5%,PORUR,13.0382° N,80.1565° E,24.6,99%,FALSE
BIN 3,12/7/2021,02:00:00 AM,2,56,660,8%,PORUR,13.0382° N,80.1565° E,24.6,99%,FALSE
BIN 3,12/7/2021,03:00:00 AM,2,80,660,12%,PORUR,13.0382° N,80.1565° E,24.8,99%,FALSE
BIN 3,12/7/2021,04:00:00 AM,2,104,660,16%,PORUR,13.0382° N,80.1565° E,25,99%,FALSE
BIN 3,12/7/2021,05:00:00 AM,2,128,660,19%,PORUR,13.0382° N,80.1565° E,26.2,99%,FALSE
BIN 3,12/7/2021,06:00:00 AM,2,152,660,23%,PORUR,13.0382° N,80.1565° E,27,99%,FALSE
BIN 3,12/7/2021,07:00:00 AM,2,176,660,27%,PORUR,13.0382° N,80.1565° E,28.3,99%,FALSE
BIN 3,12/7/2021,08:00:00 AM,2,200,660,30%,PORUR,13.0382° N,80.1565° E,28.3,99%,FALSE
BIN 3,12/7/2021,09:00:00 AM,2,224,660,34%,PORUR,13.0382° N,80.1565° E,29,99%,FALSE
BIN 3,12/7/2021,10:00:00 AM,2,248,660,38%,PORUR,13.0382° N,80.1565° E,32,99%,FALSE
BIN 3,12/7/2021,11:00:00 AM,2,272,660,41%,PORUR,13.0382° N,80.1565° E,34,99%,FALSE
BIN 3,12/7/2021,12:00:00 PM,2,296,660,45%,PORUR,13.0382° N,80.1565° E,36.8,99%,FALSE
BIN 3,12/7/2021,01:00:00 PM,2,320,660,48%,PORUR,13.0382° N,80.1565° E,38.9,99%,FALSE
BIN 3,12/7/2021,02:00:00 PM,2,344,660,52%,PORUR,13.0382° N,80.1565° E,40.4,99%,FALSE
BIN 3,12/7/2021,03:00:00 PM,2,368,660,56%,PORUR,13.0382° N,80.1565° E,40.4,99%,FALSE
BIN 3,12/7/2021,04:00:00 PM,2,392,660,59%,PORUR,13.0382° N,80.1565° E,40.8,99%,FALSE
BIN 3,12/7/2021,05:00:00 PM,2,416,660,63%,PORUR,13.0382° N,80.1565° E,42.5,99%,FALSE
BIN 3,12/7/2021,06:00:00 PM,2,440,660,67%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/7/2021,07:00:00 PM,2,464,660,70%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/7/2021,08:00:00 PM,2,488,660,74%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/7/2021,09:00:00 PM,2,512,660,78%,PORUR,13.0382° N,80.1565° E,37,98%,FALSE
BIN 3,12/7/2021,10:00:00 PM,2,536,660,81%,PORUR,13.0382° N,80.1565° E,36.5,98%,FALSE
BIN 3,12/7/2021,11:00:00 PM,2,560,660,85%,PORUR,13.0382° N,80.1565° E,32,98%,TRUE
BIN 3,12/8/2021,12:00:00 AM,2,8,660,1%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/8/2021,01:00:00 AM,2,37,660,6%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/8/2021,02:00:00 AM,2,66,660,10%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/8/2021,03:00:00 AM,2,95,660,14%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/8/2021,04:00:00 AM,2,124,660,19%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/8/2021,05:00:00 AM,2,153,660,23%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/8/2021,06:00:00 AM,2,182,660,28%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/8/2021,07:00:00 AM,2,211,660,32%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/8/2021,08:00:00 AM,2,240,660,36%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/8/2021,09:00:00 AM,2,269,660,41%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/8/2021,10:00:00 AM,2,298,660,45%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/8/2021,11:00:00 AM,2,327,660,50%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/8/2021,12:00:00 PM,2,356,660,54%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/8/2021,01:00:00 PM,2,385,660,58%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/8/2021,02:00:00 PM,2,414,660,63%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/8/2021,03:00:00 PM,2,443,660,67%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/8/2021,04:00:00 PM,2,472,660,72%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/8/2021,05:00:00 PM,2,501,660,76%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/8/2021,06:00:00 PM,2,530,660,80%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/8/2021,07:00:00 PM,2,559,660,85%,PORUR,13.0382° N,80.1565° E,37.8,98%,TRUE
BIN 3,12/8/2021,08:00:00 PM,2,588,660,89%,PORUR,13.0382° N,80.1565° E,37.5,98%,TRUE
BIN 3,12/8/2021,09:00:00 PM,2,617,660,93%,PORUR,13.0382° N,80.1565° E,37,98%,TRUE
BIN 3,12/8/2021,10:00:00 PM,2,646,660,98%,PORUR,13.0382° N,80.1565° E,36.5,98%,TRUE
BIN 3,12/8/2021,11:00:00 PM,2,412,660,62%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/9/2021,12:00:00 AM,2,15,660,2%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/9/2021,01:00:00 AM,2,37,660,6%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/9/2021,02:00:00 AM,2,59,660,9%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/9/2021,03:00:00 AM,2,81,660,12%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/9/2021,04:00:00 AM,2,103,660,16%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/9/2021,05:00:00 AM,2,125,660,19%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/9/2021,06:00:00 AM,2,147,660,22%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/9/2021,07:00:00 AM,2,169,660,26%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/9/2021,08:00:00 AM,2,191,660,29%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/9/2021,09:00:00 AM,2,213,660,32%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/9/2021,10:00:00 AM,2,235,660,36%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/9/2021,11:00:00 AM,2,257,660,39%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/9/2021,12:00:00 PM,2,279,660,42%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/9/2021,01:00:00 PM,2,301,660,46%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/9/2021,02:00:00 PM,2,323,660,49%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/9/2021,03:00:00 PM,2,345,660,52%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/9/2021,04:00:00 PM,2,367,660,56%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/9/2021,05:00:00 PM,2,389,660,59%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/9/2021,06:00:00 PM,2,411,660,62%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/9/2021,07:00:00 PM,2,433,660,66%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/9/2021,08:00:00 PM,2,455,660,69%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/9/2021,09:00:00 PM,2,477,660,72%,PORUR,13.0382° N,80.1565° E,37,98%,FALSE
BIN 3,12/9/2021,10:00:00 PM,2,499,660,76%,PORUR,13.0382° N,80.1565° E,36.5,98%,FALSE
BIN 3,12/9/2021,11:00:00 PM,2,521,660,79%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/10/2021,12:00:00 AM,2,16,660,2%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/10/2021,01:00:00 AM,2,42,660,6%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/10/2021,02:00:00 AM,2,68,660,10%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/10/2021,03:00:00 AM,2,94,660,14%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/10/2021,04:00:00 AM,2,120,660,18%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/10/2021,05:00:00 AM,2,146,660,22%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/10/2021,06:00:00 AM,2,172,660,26%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/10/2021,07:00:00 AM,2,198,660,30%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/10/2021,08:00:00 AM,2,224,660,34%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/10/2021,09:00:00 AM,2,250,660,38%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/10/2021,10:00:00 AM,2,276,660,42%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/10/2021,11:00:00 AM,2,302,660,46%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/10/2021,12:00:00 PM,2,328,660,50%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/10/2021,01:00:00 PM,2,354,660,54%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/10/2021,02:00:00 PM,2,380,660,58%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/10/2021,03:00:00 PM,2,406,660,62%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/10/2021,04:00:00 PM,2,432,660,65%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/10/2021,05:00:00 PM,2,458,660,69%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/10/2021,06:00:00 PM,2,484,660,73%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/10/2021,07:00:00 PM,2,510,660,77%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/10/2021,08:00:00 PM,2,536,660,81%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/10/2021,09:00:00 PM,2,562,660,85%,PORUR,13.0382° N,80.1565° E,37,98%,TRUE
BIN 3,12/10/2021,10:00:00 PM,2,588,660,89%,PORUR,13.0382° N,80.1565° E,36.5,98%,TRUE
BIN 3,12/10/2021,11:00:00 PM,2,614,660,93%,PORUR,13.0382° N,80.1565° E,32,98%,TRUE
BIN 3,12/11/2021,12:00:00 AM,2,12,660,2%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/11/2021,01:00:00 AM,2,35,660,5%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/11/2021,02:00:00 AM,2,58,660,9%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/11/2021,03:00:00 AM,2,81,660,12%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/11/2021,04:00:00 AM,2,104,660,16%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/11/2021,05:00:00 AM,2,127,660,19%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/11/2021,06:00:00 AM,2,150,660,23%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/11/2021,07:00:00 AM,2,173,660,26%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/11/2021,08:00:00 AM,2,196,660,30%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/11/2021,09:00:00 AM,2,219,660,33%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/11/2021,10:00:00 AM,2,242,660,37%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/11/2021,11:00:00 AM,2,265,660,40%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/11/2021,12:00:00 PM,2,288,660,44%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/11/2021,01:00:00 PM,2,311,660,47%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/11/2021,02:00:00 PM,2,334,660,51%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/11/2021,03:00:00 PM,2,357,660,54%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/11/2021,04:00:00 PM,2,380,660,58%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/11/2021,05:00:00 PM,2,403,660,61%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/11/2021,06:00:00 PM,2,426,660,65%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/11/2021,07:00:00 PM,2,449,660,68%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/11/2021,08:00:00 PM,2,472,660,72%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/11/2021,09:00:00 PM,2,495,660,75%,PORUR,13.0382° N,80.1565° E,37,98%,FALSE
BIN 3,12/11/2021,10:00:00 PM,2,518,660,78%,PORUR,13.0382° N,80.1565° E,36.5,98%,FALSE
BIN 3,12/11/2021,11:00:00 PM,2,541,660,82%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/12/2021,12:00:00 AM,3,12,660,2%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/12/2021,01:00:00 AM,3,42,660,6%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/12/2021,02:00:00 AM,3,69,660,10%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/12/2021,03:00:00 AM,3,96,660,15%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/12/2021,04:00:00 AM,3,123,660,19%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/12/2021,05:00:00 AM,3,150,660,23%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/12/2021,06:00:00 AM,3,177,660,27%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/12/2021,07:00:00 AM,3,204,660,31%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/12/2021,08:00:00 AM,3,231,660,35%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/12/2021,09:00:00 AM,3,258,660,39%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/12/2021,10:00:00 AM,3,285,660,43%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/12/2021,11:00:00 AM,3,312,660,47%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/12/2021,12:00:00 PM,3,339,660,51%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/12/2021,01:00:00 PM,3,366,660,55%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/12/2021,02:00:00 PM,3,393,660,60%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/12/2021,03:00:00 PM,3,420,660,64%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/12/2021,04:00:00 PM,3,447,660,68%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/12/2021,05:00:00 PM,3,474,660,72%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/12/2021,06:00:00 PM,3,501,660,76%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/12/2021,07:00:00 PM,3,528,660,80%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/12/2021,08:00:00 PM,3,555,660,84%,PORUR,13.0382° N,80.1565° E,37.5,98%,TRUE
BIN 3,12/12/2021,09:00:00 PM,3,582,660,88%,PORUR,13.0382° N,80.1565° E,37,98%,TRUE
BIN 3,12/12/2021,10:00:00 PM,3,609,660,92%,PORUR,13.0382° N,80.1565° E,36.5,98%,TRUE
BIN 3,12/12/2021,11:00:00 PM,3,636,660,96%,PORUR,13.0382° N,80.1565° E,32,98%,TRUE
BIN 3,12/13/2021,12:00:00 AM,3,13,660,2%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/13/2021,01:00:00 AM,3,34,660,5%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/13/2021,02:00:00 AM,3,55,660,8%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/13/2021,03:00:00 AM,3,76,660,12%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/13/2021,04:00:00 AM,3,97,660,15%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/13/2021,05:00:00 AM,3,118,660,18%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/13/2021,06:00:00 AM,3,139,660,21%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/13/2021,07:00:00 AM,3,160,660,24%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/13/2021,08:00:00 AM,3,181,660,27%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/13/2021,09:00:00 AM,3,202,660,31%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/13/2021,10:00:00 AM,3,223,660,34%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/13/2021,11:00:00 AM,3,244,660,37%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/13/2021,12:00:00 PM,3,265,660,40%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/13/2021,01:00:00 PM,3,286,660,43%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/13/2021,02:00:00 PM,3,307,660,47%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/13/2021,03:00:00 PM,3,328,660,50%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/13/2021,04:00:00 PM,3,349,660,53%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/13/2021,05:00:00 PM,3,370,660,56%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/13/2021,06:00:00 PM,3,391,660,59%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/13/2021,07:00:00 PM,3,412,660,62%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/13/2021,08:00:00 PM,3,433,660,66%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/13/2021,09:00:00 PM,3,454,660,69%,PORUR,13.0382° N,80.1565° E,37,98%,FALSE
BIN 3,12/13/2021,10:00:00 PM,3,475,660,72%,PORUR,13.0382° N,80.1565° E,36.5,98%,FALSE
BIN 3,12/13/2021,11:00:00 PM,3,496,660,75%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/14/2021,12:00:00 AM,3,9,660,1%,PORUR,13.0382° N,80.1565° E,24,98%,FALSE
BIN 3,12/14/2021,01:00:00 AM,3,36,660,5%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/14/2021,02:00:00 AM,3,63,660,10%,PORUR,13.0382° N,80.1565° E,24.6,98%,FALSE
BIN 3,12/14/2021,03:00:00 AM,3,90,660,14%,PORUR,13.0382° N,80.1565° E,24.8,98%,FALSE
BIN 3,12/14/2021,04:00:00 AM,3,117,660,18%,PORUR,13.0382° N,80.1565° E,25,98%,FALSE
BIN 3,12/14/2021,05:00:00 AM,3,144,660,22%,PORUR,13.0382° N,80.1565° E,26.2,98%,FALSE
BIN 3,12/14/2021,06:00:00 AM,3,171,660,26%,PORUR,13.0382° N,80.1565° E,27,98%,FALSE
BIN 3,12/14/2021,07:00:00 AM,3,198,660,30%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/14/2021,08:00:00 AM,3,225,660,34%,PORUR,13.0382° N,80.1565° E,28.3,98%,FALSE
BIN 3,12/14/2021,09:00:00 AM,3,252,660,38%,PORUR,13.0382° N,80.1565° E,29,98%,FALSE
BIN 3,12/14/2021,10:00:00 AM,3,279,660,42%,PORUR,13.0382° N,80.1565° E,32,98%,FALSE
BIN 3,12/14/2021,11:00:00 AM,3,306,660,46%,PORUR,13.0382° N,80.1565° E,34,98%,FALSE
BIN 3,12/14/2021,12:00:00 PM,3,333,660,50%,PORUR,13.0382° N,80.1565° E,36.8,98%,FALSE
BIN 3,12/14/2021,01:00:00 PM,3,360,660,55%,PORUR,13.0382° N,80.1565° E,38.9,98%,FALSE
BIN 3,12/14/2021,02:00:00 PM,3,387,660,59%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/14/2021,03:00:00 PM,3,414,660,63%,PORUR,13.0382° N,80.1565° E,40.4,98%,FALSE
BIN 3,12/14/2021,04:00:00 PM,3,441,660,67%,PORUR,13.0382° N,80.1565° E,40.8,98%,FALSE
BIN 3,12/14/2021,05:00:00 PM,3,468,660,71%,PORUR,13.0382° N,80.1565° E,42.5,98%,FALSE
BIN 3,12/14/2021,06:00:00 PM,3,495,660,75%,PORUR,13.0382° N,80.1565° E,37.3,98%,FALSE
BIN 3,12/14/2021,07:00:00 PM,3,522,660,79%,PORUR,13.0382° N,80.1565° E,37.8,98%,FALSE
BIN 3,12/14/2021,08:00:00 PM,3,549,660,83%,PORUR,13.0382° N,80.1565° E,37.5,98%,FALSE
BIN 3,12/14/2021,09:00:00 PM,3,576,660,87%,PORUR,13.0382° N,80.1565° E,37,98%,TRUE
BIN 3,12/14/2021,10:00:00 PM,3,603,660,91%,PORUR,13.0382° N,80.1565° E,36.5,97%,TRUE
BIN 3,12/14/2021,11:00:00 PM,3,645,660,98%,PORUR,13.0382° N,80.1565° E,32,97%,TRUE
BIN 3,12/15/2021,12:00:00 AM,3,11,660,2%,PORUR,13.0382° N,80.1565° E,24,97%,FALSE
BIN 3,12/15/2021,01:00:00 AM,3,36,660,5%,PORUR,13.0382° N,80.1565° E,24.6,97%,FALSE
BIN 3,12/15/2021,02:00:00 AM,3,61,660,9%,PORUR,13.0382° N,80.1565° E,24.6,97%,FALSE
BIN 3,12/15/2021,03:00:00 AM,3,86,660,13%,PORUR,13.0382° N,80.1565° E,24.8,97%,FALSE
BIN 3,12/15/2021,04:00:00 AM,3,111,660,17%,PORUR,13.0382° N,80.1565° E,25,97%,FALSE
BIN 3,12/15/2021,05:00:00 AM,3,136,660,21%,PORUR,13.0382° N,80.1565° E,26.2,97%,FALSE
BIN 3,12/15/2021,06:00:00 AM,3,161,660,24%,PORUR,13.0382° N,80.1565° E,27,97%,FALSE
BIN 3,12/15/2021,07:00:00 AM,3,186,660,28%,PORUR,13.0382° N,80.1565° E,28.3,97%,FALSE
BIN 3,12/15/2021,08:00:00 AM,3,211,660,32%,PORUR,13.0382° N,80.1565° E,28.3,97%,FALSE
